"class","lepton_pT","lepton_eta","lepton_phi","missing_energy_magnitude","missing_energy_phi","jet1pt","jet1eta","jet1phi","jet1b.tag","jet2pt","jet2eta","jet2phi","jet2b.tag","jet3pt","jet3eta","jet3phi","jet3b.tag","jet4pt","jet4eta","jet4phi","jet4b.tag","m_jj","m_jjj","m_lv","m_jlv","m_bb","m_wbb","m_wwbb","id"
1,0.4260452,-0.3458131,1.1684,1.564005,-0.81992,1.339114,-1.155624,1.173219,2.173076,0.53232,-1.361805,-0.7714194,0,1.371427,1.127971,-0.05123284,0,0.4191471,0.3409968,0.8799291,1.550981,2.41274,1.302022,1.103591,1.359267,0.7220376,1.421979,1.175269,27994
0,1.289116,-0.1792644,1.317102,0.4145589,-1.501439,0.3834678,-0.4614726,-0.6862612,1.086538,1.344523,1.526088,0.2351473,0,0.7885398,0.4707715,-0.8661417,2.548224,0.7139131,1.213796,-1.718275,0,1.255671,1.044219,0.99336,0.7482343,0.3674355,0.8533488,1.011588,27995
0,0.663408,-0.5133357,-0.09734166,0.3716595,-0.8651363,0.8792461,0.5644056,-1.164133,0,1.937655,0.2788445,0.2162831,2.214872,1.580592,-1.408892,1.345693,0,0.4605263,-1.593652,1.216761,0,0.6363319,0.7404656,0.9809145,0.8532075,0.921749,1.181291,1.01019,27996
0,0.4311694,0.3632362,-1.729191,1.557001,-0.32937,0.7466905,1.171417,0.702,2.173076,0.4793146,-0.9897695,-0.8751726,0,0.8486023,-0.5241303,-1.216734,0,0.9059615,-0.4243677,-1.734922,3.101961,0.3682995,1.434161,1.081536,0.7840382,1.087723,0.8921791,0.8148528,27997
1,0.4445291,-1.177582,0.1025111,1.466657,0.1256559,0.6977721,-0.4862283,-1.600426,1.086538,0.3603358,0.7965866,-1.022202,2.214872,0.59922,0.2058891,1.408933,0,0.5077474,-0.1803505,-0.5668321,0,0.610407,0.564088,0.9870064,1.668551,0.6361588,1.330333,1.083522,27998
1,1.633905,-1.211671,-0.2943174,0.4002499,1.165491,0.5097942,0.3000142,0.7269469,2.173076,0.5878434,-0.3710045,1.336484,1.107436,1.223378,-1.992361,-1.417549,0,0.6900593,-0.2361497,-0.1872695,0,1.439921,1.109917,1.084115,1.017207,0.5054821,0.9443406,0.864413,27999
1,0.8270181,0.9281381,0.8421412,0.5110003,1.546491,0.9548221,0.2980338,0.05116341,2.173076,0.695491,1.096741,-0.3358752,0,2.154874,0.7538589,1.669659,2.548224,1.260849,1.830918,-1.178345,0,0.7957113,1.095853,0.9887738,0.8460866,1.83852,1.115402,0.9675102,28000
0,0.5160857,-0.5912532,-1.325807,1.700353,0.9646673,0.4745254,1.70119,-1.630362,0,0.8542552,-0.3234071,-0.7209299,2.214872,0.791701,0.2614143,0.4253875,2.548224,0.5155364,0.9414624,-0.7432942,0,0.5871071,1.035065,1.142809,0.7679881,0.7994828,0.7448022,0.8731765,28001
1,2.301156,-1.253552,0.7023161,0.3965357,-0.490108,1.247232,-0.9120272,-0.8364968,2.173076,0.6112615,-0.5351666,1.585048,2.214872,0.5242297,-0.599681,-0.6192845,0,0.6289641,-1.518698,1.484783,0,0.7158476,0.7567327,1.163233,0.8819469,1.078518,1.023613,0.8010311,28002
1,2.372347,0.3953772,0.6296293,0.4701677,-0.4811679,0.7976241,0.7079889,-0.7433618,2.173076,0.8983214,1.13851,-1.721288,2.214872,0.7630748,-0.08083925,-0.6780864,0,0.5354958,-1.304662,1.693985,0,0.8237343,0.9314686,1.231309,1.148378,1.002709,0.9798575,0.9185621,28003
1,0.5852631,-2.291803,-0.6727356,1.850352,0.04325755,0.6905352,-1.017982,-1.564946,2.173076,0.4960598,-0.9557714,1.611125,2.214872,0.4350141,-0.8190509,0.7377035,0,0.6309113,0.3393312,0.009272061,0,0.5371263,0.7942644,0.9890171,1.186749,0.2375006,1.111729,1.043898,28004
0,1.335234,-0.009793843,-0.3264999,0.8416727,1.307594,1.600195,-0.4812772,1.702093,0,1.003451,-0.3739186,0.2767596,2.214872,0.4655722,0.8694604,-1.192326,2.548224,0.6791059,-0.1786849,1.228414,0,0.696028,0.8440339,1.461612,0.9138778,0.8778121,0.9018309,0.8718821,28005
1,0.8120113,-1.324652,-0.7326607,0.5331483,1.13274,0.7450415,-0.3614594,0.5861356,2.173076,0.5206109,-0.4458002,-1.213619,0,0.9722397,-1.011113,0.04262016,1.274112,0.495577,1.660189,-1.216634,0,1.030344,1.148122,0.9879965,0.6814113,0.6428667,0.8636668,0.8970581,28006
1,1.340725,-0.6087847,-0.0080091,0.4944202,1.395046,1.195383,-0.8278577,-1.270573,2.173076,0.7299885,-0.7168134,-0.3552942,2.214872,0.8071557,-0.0744675,1.69906,0,1.735493,-0.8207915,0.7051318,0,0.8023193,0.921468,1.075578,1.106345,1.012325,0.9723502,0.8534146,28007
0,1.050655,0.8969711,-1.231481,2.087174,-1.577581,0.9880754,-0.984314,-0.08032611,2.173076,0.3304967,1.109369,0.06758872,2.214872,0.2987319,-2.685061,0.9912176,0,1.017929,-1.228042,0.634658,0,0.8242395,0.8995188,0.9889594,0.8126854,1.08446,1.634224,1.39549,28008
0,1.209507,-1.232125,-0.5567696,0.9748958,-0.9795008,1.536528,-0.4822674,1.524693,0,1.21094,-0.4574567,0.07313701,2.214872,1.288534,2.068258,0.170764,0,0.6228789,-0.1986726,-1.129513,3.101961,5.273482,2.771372,0.9866662,1.216303,0.698696,1.909647,2.108656,28009
1,1.251416,-0.1032948,0.6002216,0.436164,-1.423822,0.7687678,-0.04260532,1.687125,2.173076,1.038704,0.5022604,-0.9439715,2.214872,1.707566,-0.02258332,0.2118144,0,0.5822299,-1.243033,-1.173351,0,0.7996898,1.111536,0.9911467,0.9293387,0.9874923,0.9096684,0.7810698,28010
0,0.7785207,-0.9194807,0.8343731,1.277859,1.655017,0.7218649,1.167456,0.07112092,0,0.4623176,1.129768,-1.487705,2.214872,1.087272,-1.268714,-1.171801,0,0.727544,-0.4068784,-0.5019051,3.101961,0.9427537,0.7388017,0.9842233,0.7390028,0.6313907,0.8036323,0.7401794,28011
0,0.8936334,1.845617,-1.497259,1.17034,0.9070911,0.3990411,0.027701,1.5319,2.173076,0.7992354,0.4400925,-0.7536648,2.214872,0.7161838,1.899862,-0.07286741,0,1.143527,-0.2894503,0.6635134,0,1.656956,1.155151,1.172263,1.139618,0.7543269,0.8772984,0.9155315,28012
0,0.5700733,0.0729935,-0.4063994,1.068463,-1.592932,0.5603613,0.9585171,-0.1152518,2.173076,0.6528096,2.489691,0.943665,0,0.5331864,2.14927,-1.233931,0,0.7073412,0.2135749,0.5691783,3.101961,0.8412802,1.016466,0.9900082,0.6304077,0.4550705,0.720701,0.7692209,28013
0,0.8658161,1.091765,1.599527,0.8957955,0.6976264,0.6996959,0.2930826,0.5179474,2.173076,0.5575007,0.9452068,0.07313701,0,1.345786,0.5244761,-1.271098,0,0.6202014,-0.43686,-0.8909007,3.101961,0.9518374,1.182765,0.9930382,0.7243052,0.7279482,0.7544987,0.7134059,28014
1,0.38194,0.9992379,0.5924536,1.192201,1.431666,1.152785,-0.3545278,-0.5387945,0,0.3806063,0.05251445,-0.5849965,0,0.8649351,0.2086198,0.9030146,2.548224,0.7798765,-1.224711,1.529731,3.101961,0.2975982,0.9890128,0.9893843,1.835778,0.6877232,1.213675,1.293197,28015
1,0.3515604,1.892367,-0.7459773,0.560799,-0.7937071,0.7829669,-0.712991,1.271898,2.173076,0.5226254,-0.55168,0.1191879,2.214872,0.6345199,0.8066533,-0.5177651,0,0.7199984,1.464475,1.613523,0,0.7766042,0.881343,0.981665,1.065439,0.814858,0.8624771,0.7732956,28016
0,0.5623869,-0.8308495,-1.540539,2.524757,1.348248,0.7205824,0.6871941,-1.443538,2.173076,0.7594499,1.11034,-0.078989,0,1.809251,-0.09267248,0.227347,2.548224,1.285677,-1.017338,-0.4636157,0,0.9476707,0.9858462,0.985395,1.030255,1.533918,1.098704,1.022091,28017
1,0.6117994,1.041119,0.8038557,1.66552,1.614584,1.157274,0.1564309,-0.7317199,2.173076,1.114372,0.3672395,0.3294684,0,0.843158,-0.2428635,1.712928,0,1.032533,0.1885902,0.9842526,0,0.7847153,1.323976,0.9904074,0.6122624,0.4585516,0.820021,0.815326,28018
0,2.169756,0.3203816,-0.3209508,0.8791226,-1.246853,1.071163,1.168446,0.9071189,0,0.6655259,0.9112088,0.2723209,0,1.03722,0.8503452,-1.365403,1.274112,1.507421,1.20047,1.734494,3.101961,0.9961109,1.034358,1.416401,0.9645227,0.407636,0.8511656,0.9804834,28019
1,1.482557,-0.4305484,-0.166145,0.3187256,0.1934503,1.384368,0.2079228,1.521921,2.173076,0.3870274,2.489691,-0.6737694,0,0.6872063,-0.0781085,0.7859654,0,0.779633,-1.090626,-0.9436174,0,0.9633226,1.145812,0.9863297,0.4592591,0.9519541,0.8933035,0.7899428,28020
0,0.5270662,0.1129262,0.9941732,1.565335,-0.422455,1.320243,0.1970303,0.455303,2.173076,1.086169,-1.413288,1.731523,1.107436,0.5621639,-2.053348,-0.5344077,0,1.049572,-2.034215,-1.42972,0,0.6692377,0.744673,1.204013,1.023574,2.288895,1.450741,1.291157,28021
1,0.6551725,-0.9525956,-0.6372244,1.381189,-1.59771,0.691268,-0.03369325,1.451516,0,1.057086,0.01171676,0.698985,2.214872,0.8870633,0.3615416,-0.1427641,2.548224,0.9638923,0.769068,-0.4752688,0,1.37668,0.9882949,1.002651,1.130586,0.7354003,0.878161,0.8652791,28022
1,0.5905703,0.2677872,-0.1212007,0.6350426,0.7004236,0.715544,0.05245675,1.084519,2.173076,0.8234089,0.9024664,-0.821354,0,0.8145318,-0.2237483,-0.7102611,0,0.9517219,-1.243866,1.511419,3.101961,0.791117,1.164244,0.9810226,0.7071384,0.8133883,0.9173363,0.8177916,28023
0,0.3255732,1.689782,0.6362876,1.692241,-1.27962,0.9250497,0.113851,0.9592302,2.173076,0.7777059,0.5838559,-0.4557184,2.214872,0.3944455,-0.4103493,0.1923987,0,0.5693293,1.341218,-0.2444254,0,0.6698945,0.8183283,1.01604,0.9094927,1.232839,1.063027,0.8490113,28024
0,1.046812,0.9641749,-0.5933904,0.8083012,1.165169,0.7752718,-0.2079737,-0.3713732,0,1.172287,0.3584971,1.215532,2.214872,1.010701,-0.07173676,0.8026075,0,0.6228789,-1.491214,0.8288772,0,0.9679955,0.8222017,1.274211,0.7610005,0.9464314,0.7382408,0.704703,28025
0,1.94191,-0.6818323,-1.032286,0.8403602,1.304958,0.6159669,-1.165526,0.5096318,0,1.701838,-1.038338,0.930904,2.214872,2.641872,0.1758509,-0.9643298,2.548224,1.480402,-0.03543927,0.4881612,0,0.8724493,0.8859009,1.521782,1.241594,2.699377,1.448047,1.277324,28026
0,0.4500194,-0.04485672,-0.5861772,0.9148751,0.4203305,0.7868144,0.4832068,1.648873,0,1.151891,0.9160656,-1.447202,0,1.138378,-0.5787452,0.1369252,2.548224,0.7314385,0.3676472,-0.136773,3.101961,0.902355,0.7260518,0.9903914,0.8916087,0.429173,0.7609411,0.7001687,28027
0,0.8458681,-0.4656112,-0.6843877,0.9295123,-1.482292,0.5679647,1.385306,0.1337653,0,0.8215203,0.782016,1.70822,2.214872,1.044244,-0.8763966,0.007671838,0,0.7806067,0.01786142,0.6624035,3.101961,2.04897,1.150403,0.9813432,0.7602525,0.6530572,0.9309946,0.8544528,28028
0,0.5693413,-0.8240318,0.502566,1.62679,1.203503,0.8972927,-1.549735,-0.1280024,0,0.7088367,-1.021825,1.607796,0,0.9736447,-0.9992803,1.067216,0,1.491112,-0.5892667,-1.187224,1.550981,0.5969878,0.9717662,0.9821943,0.9771507,0.4432042,0.8486671,0.7380657,28029
1,0.4761897,0.2862926,-1.178214,1.389766,0.1484644,1.809517,-0.03171279,1.633905,2.173076,0.7213011,1.330842,-0.5173045,0,0.8868877,1.018741,0.4098549,1.274112,1.969651,0.5800171,-0.133443,0,0.7494605,0.6867114,1.048829,1.420137,1.70513,1.330375,1.090172,28030
0,1.403497,0.4518673,-0.7537454,0.6487347,0.7863829,0.5528495,0.621839,0.006813378,2.173076,0.6375753,1.0676,0.9159235,2.214872,0.5953563,0.6937824,1.535413,0,0.6433251,-1.41043,-1.394206,0,1.114853,1.041437,1.299991,0.7706366,0.6710318,0.7822822,0.7482076,28031
1,0.5299943,-2.233365,-1.559959,0.7658228,-0.8688771,0.8076093,-0.9229197,-0.2449756,0,1.771336,-1.120905,0.9680775,1.107436,0.8612471,-0.2465045,-0.7496473,0,0.8726146,-0.8649313,-1.510183,3.101961,0.8300447,0.7806408,0.9851801,1.129582,0.8873249,0.965414,0.8481529,28032
0,1.147284,-1.514575,-1.633755,0.5971288,1.011171,0.8601001,-1.636875,1.010233,0,1.292399,0.7052776,-0.5533684,2.214872,1.122045,-0.8854991,0.2645143,0,1.744986,-0.5101485,-1.043501,3.101961,0.7896436,0.8914772,0.9870273,0.9885901,1.135681,1.419032,1.436709,28033
0,0.884849,0.7479538,-0.5012807,0.9835371,0.8421887,0.6909932,1.152602,0.6426819,2.173076,0.7157614,0.6751649,-1.363978,1.107436,0.9381692,-0.3602856,-0.6325982,0,0.4461653,1.111358,-1.187224,0,0.7765051,1.04954,1.209741,0.8262252,1.034913,0.7394871,0.6948445,28034
0,0.5318244,-0.1773165,1.009154,1.006645,-0.5883551,1.684657,-0.2267881,1.433221,2.173076,0.8275638,-1.621162,0.2628888,0,2.1482,-1.680146,-0.4977947,0,0.4422708,-1.270516,-0.09570899,3.101961,0.8082489,0.4542967,1.004854,1.147138,1.098626,0.9857467,0.8745862,28035
1,0.3757177,-1.907085,-0.4263744,0.5579987,-0.7592357,0.8178692,-0.5228668,1.700984,0,1.17405,-0.2952373,0.3688613,1.107436,0.6285488,0.2286453,-1.262223,0,0.9746023,0.7374207,-0.3110149,3.101961,0.9276184,1.052523,0.980067,0.8382075,0.8236674,0.8294021,0.750466,28036
1,0.6209499,-0.7198171,1.0885,1.044307,-0.3977789,1.292578,0.03463261,1.09727,0,1.452926,-0.7993802,1.31873,0,1.93482,0.2732475,-0.5937666,2.548224,1.898576,-1.196395,-0.8348547,1.550981,0.805324,0.7300143,1.08565,0.972745,1.472449,0.9506344,0.8110127,28037
1,1.382634,-0.1091387,0.8959627,0.4235318,-0.08593673,0.5929735,1.212016,-1.411938,2.173076,0.6735837,1.111312,-0.3763778,0,0.4227206,0.6528212,1.496581,0,0.6547652,0.2710397,-0.2727259,1.550981,0.8316275,0.7092171,0.9846151,0.6195267,0.642271,0.7585557,0.6889807,28038
0,1.390869,2.17774,-0.3076341,0.3678182,-1.682049,0.8745741,1.366492,0.1404178,1.086538,1.144589,1.491119,1.593925,2.214872,0.6125672,0.1157745,-0.9820814,0,1.022797,0.9073166,1.111882,0,0.9375288,0.9967985,0.9859981,1.04005,1.426734,0.9281214,0.8735753,28039
1,0.4769217,1.405383,-1.121619,1.620044,-1.29445,1.435668,-0.2535243,0.5567536,1.086538,0.7729216,-0.24764,-0.3281076,0,0.350189,-0.8199612,1.589777,0,0.5252726,-0.1003995,1.673453,3.101961,0.8305008,1.032477,0.9857169,1.126053,0.7784712,2.029993,1.681763,28040
0,0.4933925,-0.1344618,0.7766676,1.322152,-1.459059,0.8415955,1.197163,0.7746232,2.173076,0.4754116,0.506146,0.4848208,2.214872,0.5979906,2.036399,-0.4406569,0,1.308557,-1.105617,-0.7244272,0,0.9306243,1.000221,1.011002,0.7266515,0.4058582,0.7657477,0.7706482,28041
0,0.5052881,0.1791561,-0.9207586,0.8420438,0.4125832,1.151228,-0.8545938,1.245842,1.086538,0.588347,-1.02571,-1.736268,0,0.9620537,-0.9246398,-0.314732,2.548224,0.8088419,-2.134154,-0.449188,0,1.109526,0.8671461,0.9873282,0.9454707,1.297555,0.8819057,0.7935326,28042
1,0.9895301,0.4216743,0.4803716,0.2361928,1.711622,0.5648501,0.7149206,1.573478,2.173076,0.7517698,0.3312987,0.9087107,0,1.669983,0.4334513,-0.7385526,2.548224,1.660767,-0.1886787,-0.09015986,0,1.11988,1.168769,0.9826426,0.7705598,1.063965,0.7962915,0.759206,28043
0,0.2940956,-1.258422,1.559577,0.8414579,-1.149372,0.3746735,-1.413084,0.137646,2.173076,0.6573421,1.602827,0.1829933,0,0.7291798,0.3806568,-0.5538229,2.548224,0.4025955,0.5633607,1.310541,0,0.9608527,0.6801724,0.9927041,0.9079967,0.7874979,0.8042777,0.7369453,28044
1,0.8617898,-1.192192,0.9941732,0.6586354,-0.6362243,1.122097,-0.4476094,-0.3020762,2.173076,1.010753,0.2137625,0.8926207,0,1.161911,-0.8072177,-1.399797,2.548224,1.232614,2.050783,1.611858,0,2.178236,2.164393,1.038324,0.9540516,1.229078,1.726751,1.49526,28045
1,1.047544,-1.359715,-1.660389,0.6287858,-0.2686241,0.3449928,0.07622226,0.5689499,2.173076,0.4193846,-2.332208,-1.1942,0,0.5196635,-0.4968229,-1.353199,0,1.61744,2.019136,-0.5019051,0,0.8798339,0.9789286,1.06871,0.8188789,0.2109244,0.7172477,0.6784418,28046
0,0.3920055,-0.3701623,0.4520737,1.448316,-1.525793,0.8022044,0.05938836,0.7496763,2.173076,0.9723527,-0.8071512,-1.244134,2.214872,0.6875576,-2.46296,-1.060854,0,0.735333,-1.194729,0.1185897,0,0.957076,1.247271,1.02087,0.9255785,1.400448,1.314173,1.119925,28047
1,0.5166346,0.5190712,1.203356,1.188446,-0.06017503,0.4872588,-2.243886,1.577913,0,0.7618421,-0.3428346,-0.225464,2.214872,0.7427027,-0.02895506,1.183711,2.548224,0.7268138,-1.278012,-0.9513862,0,0.768515,0.9681098,0.9874424,0.7087829,0.7742798,0.8093609,0.9357625,28048
0,0.3788288,1.371294,-1.035615,1.299359,-0.5025784,0.7824173,-0.7664634,-1.501193,2.173076,1.291518,1.000575,0.3067204,0,0.7414733,0.5080917,-1.658304,2.548224,1.324622,0.3768082,1.094125,0,1.026675,0.9838538,0.9779865,0.9978113,0.6926889,1.027412,0.9009686,28049
1,0.6013679,1.158969,-0.5806286,0.7754914,1.040148,1.000534,0.5158844,-1.585458,0,1.192558,0.06805643,0.2434698,2.214872,1.04003,0.9577545,0.7099667,0,1.109693,-0.3860579,-0.7715947,1.550981,1.136915,0.9192864,0.9894948,0.8087971,0.8692555,0.8604218,0.7580407,28050
0,0.9236469,-0.3409432,-1.519454,0.3393429,-1.568934,1.906621,-1.000158,0.326688,2.173076,0.8556402,1.157938,-0.3214496,1.107436,0.8203273,-1.157663,-1.449723,0,1.243324,1.991652,-0.8836869,0,0.9047564,1.286706,0.9730662,1.439118,2.718821,1.547965,1.266159,28051
0,0.6879312,0.150911,1.477457,0.9999609,0.5031546,0.8359159,0.3831935,-0.2477475,2.173076,0.9892238,-0.6381322,-1.722953,2.214872,0.6833426,1.694146,0.3294183,0,0.6937104,-1.470394,-1.227732,0,0.7548769,0.892707,0.9862646,0.9962488,1.490542,1.005047,0.865109,28052
1,0.9542094,-0.1480974,-0.1334076,0.6006661,-0.01418809,0.4737925,1.089228,-0.06757603,2.173076,0.9000841,-1.451172,-1.684669,0,0.7678165,-2.081566,-1.528496,0,1.264257,0.7449161,1.367697,1.550981,0.5487529,1.673053,0.9748397,0.548339,0.7921429,1.421185,1.284091,28053
0,0.4760067,1.220329,-0.09900624,0.6679296,-1.293429,1.147747,0.01086709,-1.352066,1.086538,0.9551039,-0.2136419,0.7444811,0,1.872299,0.2168121,0.1480199,2.548224,0.5817431,0.7091047,1.267813,0,0.7013076,0.8306162,0.9942247,1.628639,1.795018,1.404856,1.203736,28054
0,0.745213,0.00384172,1.295463,1.177434,1.004722,0.4778232,0.7347251,0.1027203,2.173076,0.6254886,-0.1971286,-0.5605841,0,0.2994344,0.4380025,-1.004826,0,1.064663,-1.058146,-1.14727,1.550981,0.3471867,0.5361101,0.9988256,1.259504,1.12462,0.9282374,0.7663212,28055
1,1.372751,-0.1529672,0.7661252,0.8476357,0.059008,1.260973,1.049618,-1.113685,2.173076,0.6873072,0.10594,-1.671353,0,0.6380324,1.175304,0.2395512,2.548224,0.8295316,0.9514562,-0.3087952,0,1.067825,0.9854344,0.9832407,0.6713755,1.057368,1.016207,0.8650171,28056
1,1.167964,0.1421453,-1.648737,0.6589601,1.52918,0.9944879,1.23083,-0.3636119,2.173076,0.5342085,0.8917813,0.3083849,0,0.6610387,0.2013379,0.9729112,1.274112,0.7236494,-0.6733819,1.010888,0,0.923665,1.16258,0.9831265,0.6366884,1.086245,0.8597823,0.795398,28057
1,1.826614,0.4099867,0.1169375,0.9783111,0.8098097,1.023802,1.052589,-1.380893,2.173076,0.5471766,0.2419323,0.3499971,0,0.3814495,0.1385307,1.381196,0,0.6192278,-0.1936757,-0.4597313,3.101961,0.5625061,0.9796577,1.083522,0.6643161,0.8541254,0.9413454,0.7491246,28058
1,0.4011559,1.704391,-1.316375,0.9609751,0.3338296,0.7259872,0.03265215,1.700984,2.173076,0.4334857,-0.4079166,-0.9755967,0,0.7990771,0.6664749,-0.08507159,0,0.7251099,-1.29217,0.7095711,1.550981,0.8502441,0.9177672,0.9909858,2.041662,0.9018783,1.519152,1.217483,28059
1,0.5047391,1.99366,0.1169375,0.3020046,-1.45332,0.4693954,0.8852401,1.506399,2.173076,1.015034,-0.2165561,0.6723532,2.214872,1.356499,0.820307,-0.8250913,0,1.129409,-0.8299526,1.207882,0,0.833469,0.7573226,0.9952282,0.6529741,0.9159498,0.6918793,0.6192149,28060
0,0.8381816,0.556082,0.6779022,0.1097827,-1.081283,1.476617,1.215977,0.0422934,1.086538,0.8269342,2.377012,-1.464957,0,0.9088404,1.762414,1.460524,0,1.577278,1.267096,-0.8270859,3.101961,0.7292052,0.8632672,0.9980088,1.257516,1.164354,1.10882,1.157787,28061
1,0.7550955,0.3018762,-0.2094236,1.379858,-0.6837105,1.199688,-0.6813036,1.022983,2.173076,0.5903615,0.03891522,-1.256896,0,0.8020626,-0.4294645,-0.07009374,0,0.9821478,-0.8682625,-1.732702,1.550981,0.9649851,0.7643237,0.979082,1.371137,0.73131,0.9356436,0.8165227,28062
0,0.5973417,-0.3896417,1.072963,1.013579,-0.9832471,1.0653,1.610088,0.02011839,0,1.333948,0.0690278,-1.584245,2.214872,0.7328678,2.325858,-0.1405457,0,0.8378074,1.104696,0.8466344,3.101961,0.7985358,0.7578068,1.035619,0.7659748,1.005735,1.263773,1.214664,28063
0,0.4337316,0.6924376,-0.319841,1.838241,-1.168158,0.5475363,0.8010706,1.525247,2.173076,1.007228,0.1175965,0.2390312,1.107436,0.6822889,-0.07264701,1.107712,0,0.4768346,0.1577757,0.4975947,0,0.3396333,0.4842497,0.9911209,1.246051,1.072814,0.928163,0.7694868,28064
1,0.3647371,-0.7743593,-0.2116431,0.8215931,0.3298058,0.7070245,0.6961062,1.637786,0,1.200742,1.200678,-1.517666,0,1.260786,0.5463222,-0.1172462,2.548224,0.8229596,-0.9915203,0.6440914,3.101961,0.947023,0.8951669,0.9899493,1.724463,0.934825,1.092042,1.108041,28065
1,0.6529765,0.9709927,0.6240807,0.7142958,-0.2524623,0.8438857,-0.02973233,-1.294965,2.173076,1.621259,0.1962778,-0.6449182,2.214872,1.192469,0.04386483,0.329973,0,2.07821,-0.007123276,1.046403,0,0.9593269,1.044976,0.9841706,1.310036,0.9732944,1.126167,1.057202,28066
0,1.289116,-1.180504,-1.430676,1.493831,1.617565,1.30128,0.01878893,-0.06036915,2.173076,0.2364468,1.112283,1.193338,0,0.3926893,-1.257791,-0.5016783,0,0.5671386,0.02452401,0.6735018,3.101961,0.8924993,0.9285302,0.9827126,0.7325274,0.5581779,1.079157,0.8656116,28067
1,0.5363997,0.7664593,-0.6499863,2.240176,-0.8078042,1.097088,0.07325157,1.301834,0,1.280187,0.06417093,0.6346248,2.214872,0.605718,-1.625531,0.2700616,0,0.5978079,-1.751055,0.7916981,0,1.212807,0.8107651,0.9788131,1.35646,0.8497087,0.8940054,0.8428366,28068
1,0.4538625,0.8521685,-0.0229903,2.12222,0.9485278,1.173397,-0.7506197,-1.410275,0,0.5821778,-0.6575597,0.7716678,2.214872,1.806617,-1.579109,-0.7557494,0,1.174926,-0.6758803,0.05421994,0,1.318718,1.014969,1.04451,0.876409,0.2298889,0.7379017,1.18081,28069
1,1.302293,-0.9457778,1.517962,0.9380797,-1.054027,1.473319,-1.290295,-0.6784999,0,1.305116,-0.9450863,0.6512697,2.214872,1.833135,0.1640177,0.501941,2.548224,1.159348,-0.4760028,1.282795,0,0.9076734,0.9390596,1.124692,1.338571,1.024935,1.040353,0.8899018,28070
1,1.703083,0.4859563,0.6989869,1.055503,1.196854,2.001801,-0.2396611,-1.016114,0,0.9552299,-0.3185503,0.8082865,2.214872,0.8501829,0.07572353,0.1047505,0,1.15229,-0.9565418,1.366587,1.550981,0.9237152,0.9306116,0.9854748,0.8141198,0.6068031,0.8093995,0.8995393,28071
0,0.7135525,0.8589863,-1.112741,1.652767,0.4038635,0.88859,0.6485751,-0.3192624,1.086538,0.9347075,0.2215335,1.161713,2.214872,1.932537,-0.1527489,-1.702128,0,0.4736703,-0.3469152,-0.8381841,0,0.7530695,0.806313,1.473452,0.9639387,1.335242,0.9381212,0.9423283,28072
0,0.9801967,0.6778281,-1.649292,0.4712518,-1.575899,0.6828402,0.2881315,1.338977,1.086538,1.324253,-2.384662,-0.5572551,0,1.11941,2.161103,-0.2820026,0,1.867176,-0.8915816,0.4365544,0,0.7256783,0.9615597,0.9998118,0.5344099,0.6215224,0.6418446,0.661521,28073
0,0.6088713,-0.159785,0.7367175,1.139173,-0.4453645,0.5349861,1.403131,-1.35262,2.173076,0.8679788,1.649453,0.9170331,1.107436,0.671576,0.5408606,-1.321579,0,0.5138325,-0.4110425,0.1835145,0,0.7334141,0.9434894,1.009009,1.01983,0.9026447,0.9417707,0.7721753,28074
1,0.8306783,-1.343157,0.5541682,1.297992,0.8207044,0.5162067,0.4574608,0.2196935,0,0.9495642,-0.009653464,-1.624193,0,0.5402113,-0.4567719,-0.7701725,0,0.7100186,-0.5251393,-1.385327,3.101961,0.8791178,0.8564276,0.9947516,0.9095387,0.7366328,1.592211,1.310272,28075
0,1.004354,-0.2951667,-0.9668121,0.05830158,-1.035712,0.4982516,0.3871545,1.409383,0,0.6183121,0.8645828,-0.6471375,2.214872,0.6562969,-1.617339,-0.08784527,0,0.7041769,-2.085017,0.4404387,0,0.4424262,0.574673,0.8421865,0.5378832,0.5163751,0.8567425,0.7910846,28076
0,1.511289,-0.6954678,-0.8691565,1.28332,-0.4323952,1.342962,-0.5397007,1.139402,2.173076,0.7557987,-0.07182138,-0.1422396,0,0.5168536,-2.439294,1.4988,0,0.3677882,-0.6317407,1.488668,3.101961,1.892144,1.022838,0.9874535,1.603747,0.2428164,0.9754555,1.012522,28077
